DateTime,Text,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media
2022-11-14 15:03:32+00:00,"@defantediogo Ph. D. Broliar, regarding the frauldulent elections that took place in Brazil last october, is it adequate refer to these as a coup d'etate?",en,,0,0,0,0,
2022-11-14 14:57:03+00:00,"BN has almost no chance of winning a majority. They have nothing that gives them an advantage over PN or PH. Najib, their best speaker is in jail. They held elections during floods. Zahid has no charisma at all. They arent the sole savior of malay muslims. They have nothing. None",en,,0,0,0,0,
2022-11-14 14:56:56+00:00,"@al_eexxx Rubbish. The Malays will make sure PH esp DAP not return to power. Never again. PN will win at 100 seats, BN 80 seats and PH 4 seats if they are lucky. PH was wiped out in State elections in Malacca &amp; Johor. A clear rejection of PH by Malay voters. It will be replicated in GE15.",en,,4,3,49,3,
2022-11-14 13:52:14+00:00,"@Iheannadi @Mario9jaa Who connived with the British to not put secession clause in d constitution?
Who coined out d phrase ""one nigeria""?
Who dragged Boro from PH to Lag for declaring ND republic?
Who supported PDP for 2015 elections bt started biafraud chants when PDP lost?
Stop glorifying ur clowns.",en,,1,0,8,0,
2022-11-14 11:34:57+00:00,"@penampangtown @cassleeyy Warisan's wavering stance (in that they might support BN or PN ""for Sabah's interests"") is already a strong enough reason not to vote for them, and furthermore, they have recently expanded to Malaya to try and capture seats held by PH in the Johor state elections. (8/n)",en,,4,2,2,0,
2022-11-14 10:13:02+00:00,"@DanialFSH @staronline My dear Chindian friend. Up until PH unveiled their 2018 manifesto for GE14, manifesto did not even exist in all our previous past elections. If you don't know about this, read it up",en,,0,0,0,0,
2022-11-14 09:20:10+00:00,"Shahiful announced the decision following a viral video on his recent statement that whoever voted for PH and BN will go to hell.

#theSun #theSundaily #GE15 #elections #leave #PAS 

https://t.co/6xRn3Txtpj",en,"['theSun', 'theSundaily', 'GE15', 'elections', 'leave', 'PAS']",1,0,0,0,
2022-11-14 08:50:39+00:00,"Cambodia: Welcomes PH elections of 2022. Ensure access to education, disaster response measures. @UprWatchPhils",en,,1,2,1,0,
2022-11-14 08:09:37+00:00,"Seeing the last 2 years, I believe BN can work with PN and PH. It is an Anyone but Dr M elections anyway. It was since 2019 and it will continue to be. 

And then we must ask why is that? And when we ask ourselves truthfully what is it? Ppl realise they don't know.",en,,1,0,3,0,
2022-11-13 23:52:02+00:00,its nov 14 na pero hindi pa rin tapos ang bilangan ng us midterm elections 2022. ang slow ha. i think need nila mag ask ng tulong sa ph comelec.,tl,,0,1,1,0,
2022-11-13 21:58:59+00:00,Where was this feature during the PH elections HAHA https://t.co/4PIew9AT1B,en,,0,0,0,0,
2022-11-13 18:48:35+00:00,"participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mr. Chimaraoke Charles Ohuoba, COMO of Ugwunagbo LGA on massive sensitization campaigns on voter https://t.co/6zwJTfc1lW",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhdxVUbXEAEWtne?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdxVUbXEAEWtne?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhdxVmAXgAE4P-k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdxVmAXgAE4P-k?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhdxV8_X0AAUn00?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdxV8_X0AAUn00?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhdxWIHWIAIejUh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdxWIHWIAIejUh?format=jpg&name=large')]"
2022-11-13 18:16:32+00:00,"of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

The live phone-in program organized by Heart2Build Initiative had in FLO FM Radio, Umuahia Mrs. Onyinye Ralph-Nwachukwu and Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably https://t.co/KfVgkbIFRN",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhdpsvjXgAMy91N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdpsvjXgAMy91N?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhdpwVCX0AIbjz8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhdpwVCX0AIbjz8?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhdp_16XwAIgBu-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhdp_16XwAIgBu-?format=jpg&name=large')]"
2022-11-13 16:35:40+00:00,In the Ph Elections this is rlly a dilemma especially in the Prez &amp; V-Prez Elections here https://t.co/R9zdM7Jotr,en,,0,0,0,0,
2022-11-13 15:56:08+00:00,"@inecnigeria 
@ARISEtv 
@channelstv 
@CNN 
@Truthfully83
This is how the north intend to Rig Nigerian's 2023 elections. https://t.co/GAxBS6nhRM",en,,0,0,0,0,
2022-11-13 14:00:26+00:00,@dietbf congrats for the successful elections. we wanted that here in the ph.,en,,1,0,0,0,
2022-11-13 12:46:12+00:00,I think what will happen in the Malaysian GE15 elections is that PH (the liberal coalition) will likely win the most seats but BN (nationalist coalition) will win the second highest amount of seats and will join forces with PN + GPS as they pick up the rest to form new govt.,en,,1,0,1,0,
2022-11-13 12:11:56+00:00,"@ulamwe @aminlandak In hindsight there was no unified branding for PH component parties, which should’ve been settled way earlier on

Though by far and large the boldest design language employed is by PKR imo

consistent design branding is an afterthought in a lot of MY elections",en,,1,0,3,0,
2022-11-13 11:00:01+00:00,"Edwin Lacierda speculated that there is a shift away from authoritarianism based on recent election results. The former presidential spokesperson said that he judged in the US midterm elections and Brazil presidential race.
https://t.co/ghqpEdTtlk
#AbogadoSnitch",en,['AbogadoSnitch'],0,0,0,0,
2022-11-13 09:15:46+00:00,"whilst 27% felt that PH would emerge to lead the new administration.

A significantly smaller number of respondents (13%) felt that PN would win the elections.",en,,0,0,0,0,
2022-11-13 05:54:08+00:00,"@teckwyn @datoramanan @anwaribrahim Maybe 5 years later but not this do or die elections.

PH can field a serial killer and I will still vote for him.",en,,1,0,0,0,
2022-11-13 04:35:58+00:00,"gen z prevented a red wave (republicans assuming control of the congress) in the us midterm elections and saved their democracy. 

hope our generation could do this as well in the ph.",en,,0,0,1,0,
2022-11-13 03:21:09+00:00,"Read the news today: 

PH - Importing Fish, Dr. Fortun's call for dignified treatment in prison, Corruption, Poverty, PH knee deep in debt, trash govt

US - Gender identity, trans rights and pronouns. House and Senate Elections, blocking of Biden's loan forgiveness program

🥲",en,,0,0,0,0,
2022-11-12 20:49:30+00:00,"active participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Prince Obasi Ikengwu, COMO of Isuikwuato LGA on massive sensitization campaigns on voter https://t.co/Y1wF02tTrO",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhZDbaZWQAElBOK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZDbaZWQAElBOK?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhZDbq8XgAQuQyp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZDbq8XgAQuQyp?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhZDb3aX0AEg-6C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZDb3aX0AEg-6C?format=jpg&name=large')]"
2022-11-12 20:38:16+00:00,"ensure active participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented byMr. Ndubuisi Anozie, Assistant Director, Special Duties/Local Government Affairs and https://t.co/bk0WTObWgj",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhZA2lAXkAA0AMT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZA2lAXkAA0AMT?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhZA2v_X0Ak_ItW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZA2v_X0Ak_ItW?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhZA3LRXgAMchaR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZA3LRXgAMchaR?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhZA3YoWQAU25kK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhZA3YoWQAU25kK?format=jpg&name=large')]"
2022-11-12 20:24:29+00:00,"participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mr. Ekele Onyema, COMO of Ohafia LGA on massive sensitization campaigns on voter education to: https://t.co/CBpaBAulj8",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhY9q7AWYAA75XP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY9q7AWYAA75XP?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY9sK_XoAEcX8_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY9sK_XoAEcX8_?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY9syEWAAEU8eS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY9syEWAAEU8eS?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY9tZGWAAMfE2G?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY9tZGWAAMfE2G?format=jpg&name=large')]"
2022-11-12 20:06:34+00:00,"participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mr. Samuel Okafor, COMO of Ukwa West LGA on massive sensitization campaigns on voter education to: https://t.co/BYYzlVG00t",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhY5lvrWAAQ2XQh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY5lvrWAAQ2XQh?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY5mMZXEAcuyu3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY5mMZXEAcuyu3?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY5mmlWAAUtWVC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY5mmlWAAUtWVC?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY5m_zXwAE6u0a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY5m_zXwAE6u0a?format=jpg&name=large')]"
2022-11-12 19:56:22+00:00,"active participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mr. Emenike Nwosu, COMO of Umunneochi LGA on massive sensitization campaigns on voter https://t.co/3VwqlsaP4M",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhY3QS4XwAAgXeL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY3QS4XwAAgXeL?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY3Qs4XkAI0kqF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY3Qs4XkAI0kqF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY3RFuXEAEFdvJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY3RFuXEAEFdvJ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY3RfBXwAc6XSl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY3RfBXwAc6XSl?format=jpg&name=large')]"
2022-11-12 19:44:28+00:00,"participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mrs. Ifeoma Njoku, COMO of Aba South LGA on massive sensitization campaigns on voter education to: https://t.co/h6cMDPwgiI",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhY0fI7XwAEpfmJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY0fI7XwAEpfmJ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY0hHAWYAEemTk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY0hHAWYAEemTk?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY0iVvX0AA6x1o?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY0iVvX0AA6x1o?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhY0jTPWAAAVGiI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhY0jTPWAAAVGiI?format=jpg&name=large')]"
2022-11-12 19:33:12+00:00,"active participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Comrades Victor O. Orji, Deputy Director Programs and Precious Ekeleme Ezemoha, COMO of https://t.co/uqrd0xygQE",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhYx6_2XgAoSOCH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYx6_2XgAoSOCH?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYx72JX0AENgwL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYx72JX0AENgwL?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYx8vSWYAEb_UG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYx8vSWYAEb_UG?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYx9n4X0AIhZBk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYx9n4X0AIhZBk?format=jpg&name=large')]"
2022-11-12 19:02:39+00:00,"ensure active participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mrs. Nonye Opara, COMO of Isiala Ngwa South LGA on massive sensitization campaigns https://t.co/K1C5YsfTys",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhYq-DJXgAM3DfR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYq-DJXgAM3DfR?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYq-NEWYAUHbhF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYq-NEWYAUHbhF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYq-rAXEAEz1-w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYq-rAXEAEz1-w?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhYq-3SWIAA7qZc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhYq-3SWIAA7qZc?format=jpg&name=large')]"
2022-11-12 16:56:22+00:00,"Took a Grab today and chatted with the driver when the topic of elections came up. Driver then went on a rant, prefacing it with ""saya bukan racist"" but in 22 months, PH tried to ""maharajalelakan cina"", ""hapuskan bangsa Melayu"", so ""melayu skrg takde hak""

Man, I am so tired 😪",en,,114,1082,4104,215,
2022-11-12 15:09:26+00:00,"Pengkhianats stole power and started to undo every good thing PH did. PH abolished regressive GST and stabilised prices, PN lost control of prices and now planning to bring back GST after winning the elections.",en,,4,84,199,2,
2022-11-12 13:38:06+00:00,"The Elections in America, PH and Brazil taught us something as RIGHTISTS, Whether we win or we lose, The Fight Continues. We will continue to fight and resist at any cost to defend our Freedom, Democracy, Prosperity and Liberty.

@BoycottHegemony",en,,0,0,0,0,
2022-11-12 13:20:27+00:00,"participation of the citizenry as well as achieve free, fair, credible and peaceful elections in Abia State.

Dame Ngozi Okechukwu, Ph.D, Director NOA Abia State ably represented by Mrs. Ifeyinwa C. Ebi, COMO of Ukwa East LGA on massive sensitization campaigns on voter education https://t.co/PqEHEEP3hs",en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhXcnwKWYAEgSKE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhXcnwKWYAEgSKE?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhXcn_IXwAIbRFK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhXcn_IXwAIbRFK?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhXcoZwXwAIRTIF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhXcoZwXwAIRTIF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhXcosDWYAAGlaA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhXcosDWYAAGlaA?format=jpg&name=large')]"
2022-11-12 12:15:38+00:00,"Thanks YB @n_izzah for giving actual help.
The rest of you (especially those in PH) are hypocrites for worrying that the elections happening during the floods is not right for the rakyat. However still campaigning at this time because? The floods were not as serious as last year? https://t.co/4ukqvRa6TO",en,,0,0,1,0,
2022-11-12 08:27:06+00:00,"@jameschin110 Completely agree. Rafizi wants to win elections. He doesn’t want to engage in ‘culture wars’ with UMNO &amp; PAS because that is the battleground they wish to fight on, &amp; u will just scare off Malays. Better for PH to focus on economy &amp; cost of living, something all Malays agree on.",en,,1,0,20,0,
2022-11-12 07:32:55+00:00,"@MZAusj @frglgrlkl @Sg6123Sg @501Awani @melisa_idris @chedetofficial @anwaribrahim I think that would be remote possibility. Not about the possible coalition, but the freeing Zahid/BN from court cases. PH will only be 1 term governing and they will lose Selangor + Penang + N9 if that's the case. The benefit of elections not being held together.",en,,0,0,2,0,
2022-11-12 06:48:23+00:00,"The reason I post about U.S. politics is I followed that until the PH campaign season last year.  Also, the discourses on PH politics can sometimes be shallow &amp; frustrating (dragon fruit, peso is weak, etc). Lastly, I vote Republican in the U.S. elections as a dual citizen. 🇺🇲🇵🇭",en,,6,9,143,0,
2022-11-12 04:21:59+00:00,"@1AmyChew In the last few by elections, u can rubbish voters for voting BN and then at GE15 pretend to love them again temporarily but why did the voters vote BN? They realised that PN, PH literally will play out each other. 

We must ask ourselves why we have so many on the fence?",en,,1,0,2,0,
2022-11-12 01:09:18+00:00,"Caritas PH wants Comelec to preserve May elections data @COMELEC
https://t.co/AyCJLr0Bsf",en,,0,0,0,0,
2022-11-11 17:26:42+00:00,"PH Elections Commission should float the idea of TWO-COALITION SYSTEM: One is for the political parties aligned to administration, the other is for opposition &amp; those that can be considered for 3rd group.",en,,1,0,0,0,
2022-11-11 16:03:45+00:00,"[RANDOM THOUGHTS] A 25-year-old black man won in Florida during this year's U.S midterm elections. He is the youngest and the first Gen Z rep in U.S Congress. The question then arises, when sa PH?",en,,1,0,10,0,
2022-11-11 09:08:35+00:00,"PH IRONICALLY CALLS FOR UNITY AMONG ASEAN MCs! Look who is appealing in ASEAN for regional unity? Yet,in his own backyard,no concrete plan or efforts undertaken to unify Pinoys after May elections. PH still polarized by partisan&amp; patronage politics &amp; just sheer timidity! https://t.co/eG3OV1LbJa",en,,1,2,11,0,
2022-11-11 06:45:50+00:00,"Anuman ang maging resulta sa US midterm elections, ayon kay PH Ambassador to US Jose Manuel Romualdez, tuloy pa rin aniya ang pakikipag-ugnayan ng Pilipinas sa Amerika. #HeadlinePilipinas https://t.co/i65SOQod00",tl,['HeadlinePilipinas'],0,1,5,0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FhQ4tEWXoAAqm2-.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1590958770275946496/vid/480x270/IVhZLc_RN86W4Oe_.mp4?tag=14', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1590958770275946496/vid/640x360/Vfjd9UzaBzW9FbRB.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1590958770275946496/vid/1280x720/Z6i8NvbLRaI5ZnFR.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1590958770275946496/pl/6YFRF1Dg-wqtyyc7.m3u8?tag=14&container=fmp4', bitrate=None)], duration=48.32, views=1169)]"
2022-11-11 06:29:09+00:00,"This event aims to highlight the need for electoral reforms, and discuss what our legislators can pursue to improve the legal framework on Philippine elections in collaboration with various stakeholders.

Join us from December 8 to 10, 2022 at Century Park Hotel, Manila.",en,,1,0,0,0,
2022-11-11 06:29:09+00:00,"A Colloquium on Electoral Reforms with the theme ""Maximizing Opportunities and Valuing Elections through Electoral Reforms"".",en,,1,0,0,0,
2022-11-11 06:29:08+00:00,"For the past six years, only a handful of electoral laws have been passed in Congress. In light of this trend, the Legal Network for Truthful Elections (LENTE) presents MOVE!",en,,1,0,0,0,
2022-11-11 06:29:08+00:00,"Electoral reforms also promote the rights of citizens, and increases the level of accountability, transparency, and inclusiveness of elections.",en,,1,0,0,0,
2022-11-11 05:29:11+00:00,"upang talakayin ang postponement ng Barangay at SK Elections, amendment ng SK Reform Law, at iba pang mahahalagang impormasyon tungkol dito!",tl,,1,1,0,0,
2022-11-11 04:00:07+00:00,"@AngryHamster13 @maimaimai95 @onnhafiz MB Johor was with Big 4. We have many professionals. We just don’t shout. We do work and let results talk. This is why PH crumbled. People lost hope, after all hope is hope. Manifesto bukan kitab suci. Good luck for the elections. May Allah bless Malaysia.",en,,2,16,36,5,
2022-11-11 02:54:07+00:00,@hasbeemasputra totally agree. the closest so far is PH saying it will democratize DBKL which I take to be a first step to bringing back local elections.,en,,0,1,3,0,
2022-11-10 22:41:35+00:00,It has been reported that the US mid term elections was influenced by young voters (concerned about abortion rights). Muda had the momentum to influence our GE as well (with our own youth issues) until it decided to join PH.,en,,0,0,1,0,
2022-11-10 16:50:58+00:00,narratives abt a people freeing themselves from oppression hits smthn hurty rn… thinking abt this yr’s ph independence day that rolled arnd just a month after our latest elections :(,en,,1,0,4,1,
2022-11-10 16:28:52+00:00,@PH_Prinx Wike is ready to kill everybody in Rivers State in other for Sim to win the governorship elections.,en,,1,0,0,0,
2022-11-10 16:11:05+00:00,"@GeraldoRivera Geraldo, people in glass houses shouldn’t throw stones.  Seems to me part of the problem is polling.  They’ve been way off the mark for the last 3 elections. How many people still have hardline ph.? Are they canvassing malls, colleges, retirement communities? What?",en,,0,0,2,0,
2022-11-10 09:11:32+00:00,weird memory but post ph elections this was the only thing i could watch or listen to due to how depressing the ph election results were https://t.co/UI5bqTl8r4,en,,1,0,0,0,
2022-11-10 09:05:40+00:00,"REMINDER MB SELANGOR AFTER STATE ELECTIONS NEXT YEAR UB REMOVED AS MB SELANGOR THE GRANDPA BE THE 1st TO LAUGH AT U.

YOUR CLOSENESS WITH AZMIN NEVER CAN BE ERASED SO EASILY BY ANWAR &amp; GENG WITHIN PKR &amp; PH. https://t.co/IJoXSw1VeB",en,,1,6,12,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhMIaNGakAAxALL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhMIaNGakAAxALL?format=jpg&name=large')]"
2022-11-10 07:53:00+00:00,"Mr. Reynaldo Moreno of Department of Budget and Management, Dir. Rey Doma, Atty. Fernando Besino, and Dir. Alberto Rodriguez of Commission on Elections, and Atty. Ona Caritos of LENTE were also present in the said hearing.",en,,0,0,0,0,
2022-11-10 07:30:00+00:00,"VOTERS' REGISTRATION: Tuloy na ang voter's registration sa limang piling shopping malls sa National Capital Region (NCR) sa darating na December 17, ayon sa Commission on Elections (Comelec).
https://t.co/UtrkIZTaty",tl,,0,0,0,0,
2022-11-10 05:40:08+00:00,"Elections is hard to predict but this one even harder with so many new voters.

PH have to win  100 seats ~ a gelombang may not be enough 

We need a tsunami to make it happen. https://t.co/k222XwhLqV",en,,2,6,30,1,
2022-11-10 05:00:35+00:00,@GerryCacanindin Mark shall be held responsible for Destroying Democracies in other Countries including PH. 2016 and 2022 elections are rigged not just because of VCMs but because of Mark enabling FAKE NEWS PEDDLERS for Money.,en,,0,0,2,0,
2022-11-10 05:00:28+00:00,Mark shall be held responsible for Destroying Democracies in other Countries including PH. 2016 and 2022 elections are rigged not just because of VCMs but because of Mark enabling FAKE NEWS PEDDLERS for Money. https://t.co/vUfuf96Egn,en,,0,0,0,0,
2022-11-10 03:49:58+00:00,hopefully local PH coverage does the same and stop treating elections like a horse race https://t.co/YtLyf4f1qJ,en,,0,2,2,0,
2022-11-10 03:43:29+00:00,"Samahan n'yo kami nina Hon. Nasserudin Dunding, Commissioner ng Bangsamoro Youth Commission at Mr. Harvey Lao, Vice President ng Mindanao, Kabataan Partylist upang talakayin ang postponement ng Barangay at SK Elections, at amendment ng SK Reform Law.",tl,,1,1,1,0,
2022-11-10 02:51:38+00:00,"@Hyderabadi_Ph 2/2
HZRBD lo Balmuri Venkat ki ochina votes Road roller ki, Chapati maker ki paduthunnai eemadhya.
GHMC Elections lo ochina 2 seats aa candidates personal strength. 
Eeyana PCC President gaa podichindi endi?",et,,1,0,0,0,
2022-11-10 01:24:59+00:00,"The stakes for Najib are high this GE15. Much higher than everyone else. If Najib loses, he'll stay in jail. Rosmah will have to go to jail. 

But also sadly, is how many ppl are blinded by this GE15. This is an anyone but Dr M elections. They listen to Dr M then vote PH 🤦🏻‍♀️",en,,0,1,2,0,
2022-11-09 23:49:30+00:00,"@PhilippineStar @lcmlaw_ph @onenewsph Magic Elections
Magic Kuno Government
Magic Justice *Daw* System
Magic if nothing worse befalls soon.

Wawa 🇵🇭
ctto https://t.co/cTeSfhiYpe",en,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhKP3UHaEAIHWeG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhKP3UHaEAIHWeG?format=jpg&name=large')]"
2022-11-09 22:45:13+00:00,"#Politics #DM - Dominica PM calls snap general elections for Dec. 6 – @CLifeNews 
https://t.co/MzasAyHuix",en,"['Politics', 'DM']",0,0,0,0,
2022-11-09 22:41:38+00:00,"@JoeBiden President Joe Biden this mid-terms elections, still waiting for results of the finał count, IT already is the Huge Success of Yours, Congratulations, With my Loyalty, Support, Respect Maria Sicińska PH.D",en,,0,0,0,0,
2022-11-09 21:58:31+00:00,"ph left must start to recognize that we need centrists to win in ph 2025 elections. di pwedeng umiikot lang sa mga candidates na walang appeal sa other side ng spectrum

we can only push progressive ideas if we have the correct politicians in the office https://t.co/L0tq77AEFE",en,,0,0,0,0,
2022-11-09 21:11:18+00:00,not until you meet people in ph who cooks elections results charot https://t.co/zTDuKY3Gqt,en,,0,0,6,0,
2022-11-09 20:09:33+00:00,🤣🤣🤣🤣🤣🤣  yeah right. You losers will never win. You bunch of liars &amp; rumormingers. That’s why your candidate lost in the PH elections. #kakampinkswillalwaysbelosers https://t.co/g6QiK5FubK,en,['kakampinkswillalwaysbelosers'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FhJdhfBUYAE-Hcl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhJdhfBUYAE-Hcl?format=jpg&name=large')]"
2022-11-09 17:46:38+00:00,Honored to welcome Ambassador of France Philippe Etienne (@Ph_Etienne) to Pavilion IV @UVA today. We had a lively discussion about the implications of yesterday’s U.S. elections and what the future holds https://t.co/tLtRd1IKWf,en,,10,10,159,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FhI8wuMXEAA6nn7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhI8wuMXEAA6nn7?format=jpg&name=large')]"
